origin,destination,distance_km
Gyeonggi,WH_1777,160.2
Gyeonggi,WH_1778,153.77
Gyeonggi,WH_1779,170.19
Gyeonggi,WH_1780,165.62
Gyeonggi,WH_1781,149.54
Gyeonggi,WH_1782,188.19
Gyeonggi,WH_1783,153.43
Gyeonggi,WH_1784,171.62
Gyeonggi,WH_1785,141.17
Gyeonggi,WH_1786,140.7
Gyeonggi,WH_1787,176.04
Gyeonggi,WH_1788,148.0
Gyeonggi,WH_1789,127.6
Gyeonggi,WH_1790,164.98
Gyeonggi,WH_1791,205.21
Gyeonggi,WH_1792,174.02
Gyeonggi,WH_1793,155.32
Gyeonggi,WH_1794,156.95
Gyeonggi,WH_1795,161.46
Gyeonggi,WH_1796,174.09
Gyeonggi,WH_1797,150.62
Gyeonggi,WH_1798,171.76
Gyeonggi,WH_1799,159.67
Gyeonggi,WH_1800,259.77
Gyeonggi,WH_1801,290.44
Gyeonggi,WH_1802,264.52
Gyeonggi,WH_1803,255.7
Gyeonggi,WH_1804,264.12
Gyeonggi,WH_1805,265.44
Gyeonggi,WH_1806,265.38
Gyeonggi,WH_1807,254.34
Gyeonggi,WH_1808,289.44
Gyeonggi,WH_1809,266.27
Gyeonggi,WH_1810,254.35
Gyeonggi,WH_1811,259.83
Gyeonggi,WH_1812,301.08
Gyeonggi,WH_1813,286.48
Gyeonggi,WH_1814,284.37
Gyeonggi,WH_1815,255.54
Gyeonggi,WH_1816,270.9
Gyeonggi,WH_1817,280.34
Gyeonggi,WH_1818,270.89
Gyeonggi,WH_1819,297.0
Gyeonggi,WH_1820,263.9
Gyeonggi,WH_1821,247.19
Gyeonggi,WH_1822,271.33
Gyeonggi,WH_1823,274.04
Gyeonggi,WH_1824,279.26
Gyeonggi,WH_1825,293.04
Gyeonggi,WH_1826,260.66
Gyeonggi,WH_1827,258.42
Gyeonggi,WH_1828,283.83
Gyeonggi,WH_1829,253.34
Gyeonggi,WH_1830,251.0
Gyeonggi,WH_1831,272.42
Gyeonggi,WH_1832,272.16
Gyeonggi,WH_1833,252.72
Gyeonggi,WH_1834,270.22
Gyeonggi,WH_1835,252.55
Gyeonggi,WH_1836,269.48
Gyeonggi,WH_1837,279.58
Gyeonggi,WH_1838,231.25
Gyeonggi,WH_1839,276.87
Gyeonggi,WH_1840,254.45
Gyeonggi,WH_1841,260.07
Gyeonggi,WH_1842,284.55
Gyeonggi,WH_1843,252.6
Gyeonggi,WH_1844,265.4
Gyeonggi,WH_1845,246.71
Gyeonggi,WH_1846,285.55
Gyeonggi,WH_1847,255.87
Gyeonggi,WH_1848,266.11
Gyeonggi,WH_1849,277.32
Gyeonggi,WH_1850,268.11
Gyeonggi,WH_1851,287.47
Gyeonggi,WH_1852,289.22
Gyeonggi,WH_1853,269.28
Gyeonggi,WH_1854,260.19
Gyeonggi,WH_1855,258.82
Gyeonggi,WH_1856,235.21
Gyeonggi,WH_1857,252.27
Gyeonggi,WH_1858,300.35
Gyeonggi,WH_1859,213.77
Gyeonggi,WH_1860,273.83
Gyeonggi,WH_1861,249.36
Gyeonggi,WH_1862,282.26
Gyeonggi,WH_1863,265.27
Gyeonggi,WH_1864,243.27
Gyeonggi,WH_1865,269.57
Gyeonggi,WH_1866,271.36
Gyeonggi,WH_1867,274.73
Gyeonggi,WH_1868,284.8
Gyeonggi,WH_1869,290.77
Gyeonggi,WH_1870,247.6
Gyeonggi,WH_1871,245.92
Gyeonggi,WH_1872,234.28
Gyeonggi,WH_1873,297.35
Gyeonggi,WH_1874,245.72
Gyeonggi,WH_1875,262.78
Gyeonggi,WH_1876,247.59
Gyeonggi,WH_1877,253.41
Gyeonggi,WH_1878,242.85
Gyeonggi,WH_1879,253.73
Gyeonggi,WH_1880,280.39
Gyeonggi,WH_1881,247.1
Gyeonggi,WH_1882,281.87
Gyeonggi,WH_1883,248.25
Gyeonggi,WH_1884,264.99
Gyeonggi,WH_1885,286.98
Gyeonggi,WH_1886,268.08
Gyeonggi,WH_1887,274.9
Gyeonggi,WH_1888,308.38
Gyeonggi,WH_1889,236.86
Gyeonggi,WH_1890,222.58
Gyeonggi,WH_1891,256.28
Gyeonggi,WH_1892,247.87
Gyeonggi,WH_1893,282.94
Gyeonggi,WH_1894,259.78
Gyeonggi,WH_1895,260.69
Gyeonggi,WH_1896,252.24
Gyeonggi,WH_1897,288.34
Gyeonggi,WH_1898,292.4
Gyeonggi,WH_1899,258.18
Gyeonggi,WH_1900,278.29
Gyeonggi,WH_1901,242.82
Gyeonggi,WH_1902,282.97
Gyeonggi,WH_1903,262.89
Gyeonggi,WH_1904,252.07
Gyeonggi,WH_1905,421.9
Gyeonggi,WH_1906,444.23
Gyeonggi,WH_1907,436.44
Gyeonggi,WH_1908,435.29
Gyeonggi,WH_1909,431.14
Gyeonggi,WH_1910,468.46
Gyeonggi,WH_1911,463.03
Gyeonggi,WH_1912,433.37
Gyeonggi,WH_1913,430.07
Gyeonggi,WH_1914,438.23
Gyeonggi,WH_1915,440.87
Gyeonggi,WH_1916,443.33
Gyeonggi,WH_1917,440.91
Gyeonggi,WH_1918,451.48
Gyeonggi,WH_1919,433.45
Gyeonggi,WH_1920,460.69
Gyeonggi,WH_1921,440.58
Gyeonggi,WH_1922,442.67
Gyeonggi,WH_1923,430.46
Gyeonggi,WH_1924,420.74
Gyeongnam,WH_0001,317.69
Gyeongnam,WH_0002,306.3
Gyeongnam,WH_0003,304.65
Gyeongnam,WH_0004,300.57
Gyeongnam,WH_0005,344.79
Gyeongnam,WH_0006,307.59
Gyeongnam,WH_0007,301.49
Gyeongnam,WH_0008,310.89
Gyeongnam,WH_0009,311.94
Gyeongnam,WH_0010,315.68
Gyeongnam,WH_0011,307.79
Gyeongnam,WH_0012,294.36
Gyeongnam,WH_0013,310.2
Gyeongnam,WH_0014,311.62
Gyeongnam,WH_0015,319.69
Gyeongnam,WH_0016,294.35
Gyeongnam,WH_0017,298.41
Gyeongnam,WH_0018,337.79
Gyeongnam,WH_0019,312.7
Gyeongnam,WH_0020,310.09
Gyeongnam,WH_0021,306.79
Gyeongnam,WH_0022,304.73
Gyeongnam,WH_0023,310.76
Gyeongnam,WH_0024,302.84
Gyeongnam,WH_0025,292.69
Gyeongnam,WH_0026,286.55
Gyeongnam,WH_0027,296.0
Gyeongnam,WH_0028,298.85
Gyeongnam,WH_0029,302.72
Gyeongnam,WH_0030,285.63
Gyeongnam,WH_0031,296.72
Gyeongnam,WH_0032,40.13
Gyeongnam,WH_0033,24.79
Gyeongnam,WH_0034,54.64
Gyeongnam,WH_0035,38.25
Gyeongnam,WH_0036,64.78
Gyeongnam,WH_0037,33.62
Gyeongnam,WH_0038,28.85
Gyeongnam,WH_0039,60.41
Gyeongnam,WH_0040,27.74
Gyeongnam,WH_0041,66.3
Gyeongnam,WH_0042,18.32
Gyeongnam,WH_0043,52.4
Gyeongnam,WH_0044,38.61
Gyeongnam,WH_0045,45.55
Gyeongnam,WH_0046,37.55
Gyeongnam,WH_0047,20.27
Gyeongnam,WH_0048,42.07
Gyeongnam,WH_0049,41.26
Gyeongnam,WH_0050,63.16
Gyeongnam,WH_0051,49.26
Gyeongnam,WH_0052,27.19
Gyeongnam,WH_0053,15.64
Gyeongnam,WH_0054,51.1
Gyeongnam,WH_0055,40.38
Gyeongnam,WH_0056,31.66
Gyeongnam,WH_0057,34.4
Gyeongnam,WH_0058,18.82
Gyeongnam,WH_0059,22.05
Gyeongnam,WH_0060,41.7
Gyeongnam,WH_0061,47.61
Gyeongnam,WH_0062,38.77
Gyeongnam,WH_0063,24.27
Gyeongnam,WH_0064,25.99
Gyeongnam,WH_0065,32.91
Gyeongnam,WH_0066,28.3
Gyeongnam,WH_0067,11.54
Gyeongnam,WH_0068,59.5
Gyeongnam,WH_0069,39.21
Gyeongnam,WH_0070,35.28
Gyeongnam,WH_0071,50.23
Gyeongnam,WH_0072,39.86
Gyeongnam,WH_0073,51.6
Gyeongnam,WH_0074,40.25
Gyeongnam,WH_0075,46.23
Gyeongnam,WH_0076,24.86
Gyeongnam,WH_0077,61.5
Gyeongnam,WH_0078,26.15
Gyeongnam,WH_0079,28.27
Gyeongnam,WH_0080,43.58
Gyeongnam,WH_0081,24.79
Gyeongnam,WH_0082,42.11
Gyeongnam,WH_0083,45.35
Gyeongnam,WH_0084,25.95
Gyeongnam,WH_0085,21.73
Gyeongnam,WH_0086,38.81
Gyeongnam,WH_0087,12.92
Gyeongnam,WH_0088,37.21
Gyeongnam,WH_0089,36.19
Gyeongnam,WH_0090,48.97
Gyeongnam,WH_0091,54.53
Gyeongnam,WH_0092,47.08
Gyeongnam,WH_0093,26.62
Gyeongnam,WH_0094,51.58
Gyeongnam,WH_0095,29.25
Gyeongnam,WH_0096,42.5
Gyeongnam,WH_0097,63.15
Gyeongnam,WH_0098,52.6
Gyeongnam,WH_0099,45.62
Gyeongnam,WH_0100,37.21
Gyeongnam,WH_0101,31.88
Gyeongnam,WH_0102,57.7
Gyeongnam,WH_0103,59.31
Gyeongnam,WH_0104,45.5
Gyeongnam,WH_0105,38.39
Gyeongnam,WH_0106,50.59
Gyeongnam,WH_0107,28.83
Gyeongnam,WH_0108,48.99
Gyeongnam,WH_0109,24.14
Gyeongnam,WH_0110,45.16
Gyeongnam,WH_0111,53.9
Gyeongnam,WH_0112,34.76
Gyeongnam,WH_0113,66.06
Gyeongnam,WH_0114,39.37
Gyeongnam,WH_0115,50.17
Gyeongnam,WH_0116,41.78
Gyeongnam,WH_0117,45.73
Gyeongnam,WH_0118,58.73
Gyeongnam,WH_0119,40.32
Gyeongnam,WH_0120,16.7
Gyeongnam,WH_0121,30.42
Gyeongnam,WH_0122,57.33
Gyeongnam,WH_0123,32.82
Gyeongnam,WH_0124,37.91
Gyeongnam,WH_0125,32.88
Gyeongnam,WH_0126,32.55
Gyeongnam,WH_0127,55.76
Gyeongnam,WH_0128,74.29
Gyeongnam,WH_0129,35.08
Gyeongnam,WH_0130,28.45
Gyeongnam,WH_0131,71.67
Gyeongnam,WH_0132,73.22
Gyeongnam,WH_0133,27.12
Gyeongnam,WH_0134,38.16
Gyeongnam,WH_0135,50.64
Gyeongnam,WH_0136,99.84
Gyeongnam,WH_0137,85.82
Gyeongnam,WH_0138,82.48
Gyeongnam,WH_0139,67.81
Gyeongnam,WH_0140,79.01
Gyeongnam,WH_0141,52.48
Gyeongnam,WH_0142,65.45
Gyeongnam,WH_0143,86.58
Gyeongnam,WH_0144,89.77
Gyeongnam,WH_0145,44.55
Gyeongnam,WH_0146,106.2
Gyeongnam,WH_0147,74.64
Gyeongnam,WH_0148,77.65
Gyeongnam,WH_0149,72.67
Gyeongnam,WH_0150,69.67
Gyeongnam,WH_0151,48.06
Gyeongnam,WH_0152,67.91
Gyeongnam,WH_0153,64.3
Gyeongnam,WH_0154,287.89
Gyeongnam,WH_0155,314.67
Gyeongnam,WH_0156,305.58
Gyeongnam,WH_0157,291.32
Gyeongnam,WH_0158,300.53
Gyeongnam,WH_0159,312.69
Gyeongnam,WH_0160,293.54
Gyeongnam,WH_0161,282.81
Gyeongnam,WH_0162,337.13
Gyeongnam,WH_0163,287.16
Gyeongnam,WH_0164,287.2
Gyeongnam,WH_0165,325.16
Gyeongnam,WH_0166,333.05
Gyeongnam,WH_0167,318.11
Gyeongnam,WH_0168,312.79
Gyeongnam,WH_0169,296.53
Gyeongnam,WH_0170,311.23
Gyeongnam,WH_0171,304.68
Gyeongnam,WH_0172,312.78
Gyeongnam,WH_0173,316.85
Gyeongnam,WH_0174,304.88
Gyeongnam,WH_0175,281.39
Gyeongnam,WH_0176,313.19
Gyeongnam,WH_0177,320.86
Gyeongnam,WH_0178,301.54
Gyeongnam,WH_0179,310.94
Gyeongnam,WH_0180,293.85
Gyeongnam,WH_0181,322.49
Gyeongnam,WH_0182,282.39
Gyeongnam,WH_0183,297.18
Gyeongnam,WH_0184,307.55
Gyeongnam,WH_0185,287.01
Gyeongnam,WH_0186,300.63
Gyeongnam,WH_0187,294.29
Gyeongnam,WH_0188,294.26
Gyeongnam,WH_0189,332.86
Gyeongnam,WH_0190,301.71
Gyeongnam,WH_0191,286.19
Gyeongnam,WH_0192,308.63
Gyeongnam,WH_0193,300.04
Gyeongnam,WH_0194,301.99
Gyeongnam,WH_0195,327.83
Gyeongnam,WH_0196,314.85
Gyeongnam,WH_0197,319.14
Gyeongnam,WH_0198,333.29
Gyeongnam,WH_0199,305.47
Gyeongnam,WH_0200,333.05
Gyeongnam,WH_0201,292.22
Gyeongnam,WH_0202,332.56
Gyeongnam,WH_0203,294.91
Gyeongnam,WH_0204,301.09
Gyeongnam,WH_0205,300.05
Gyeongnam,WH_0206,294.74
Gyeongnam,WH_0207,311.52
Gyeongnam,WH_0208,310.19
Gyeongnam,WH_0209,300.79
Gyeongnam,WH_0210,290.35
Gyeongnam,WH_0211,294.87
Gyeongnam,WH_0212,315.82
Gyeongnam,WH_0213,297.38
Gyeongnam,WH_0214,305.21
Gyeongnam,WH_0215,300.72
Gyeongnam,WH_0216,310.21
Gyeongnam,WH_0217,326.66
Gyeongnam,WH_0218,285.46
Gyeongnam,WH_0219,293.72
Gyeongnam,WH_0220,307.74
Gyeongnam,WH_0221,304.46
Gyeongnam,WH_0222,305.9
Gyeongnam,WH_0223,311.91
Gyeongnam,WH_0224,311.19
Gyeongnam,WH_0225,337.44
Gyeongnam,WH_0226,295.35
Gyeongnam,WH_0227,298.19
Gyeongnam,WH_0228,324.49
Gyeongnam,WH_0229,305.32
Gyeongnam,WH_0230,305.37
Gyeongnam,WH_0231,301.41
Gyeongnam,WH_0232,328.9
Gyeongnam,WH_0233,315.29
Gyeongnam,WH_0234,288.44
Gyeongnam,WH_0235,314.04
Gyeongnam,WH_0236,287.1
Gyeongnam,WH_0237,311.65
Gyeongnam,WH_0238,303.57
Gyeongnam,WH_0239,318.43
Gyeongnam,WH_0240,302.92
Gyeongnam,WH_0241,306.39
Gyeongnam,WH_0242,286.78
Gyeongnam,WH_0243,292.02
Gyeongnam,WH_0244,316.29
Gyeongnam,WH_0245,310.67
Gyeongnam,WH_0246,304.99
Gyeongnam,WH_0247,320.68
Gyeongnam,WH_0248,281.55
Gyeongnam,WH_0249,299.47
Gyeongnam,WH_0250,305.94
Gyeongnam,WH_0251,287.96
Gyeongnam,WH_0252,309.78
Gyeongnam,WH_0253,320.49
Gyeongnam,WH_0254,278.91
Gyeongnam,WH_0255,285.6
Gyeongnam,WH_0256,283.02
Gyeongnam,WH_0257,330.6
Gyeongnam,WH_0258,305.03
Gyeongnam,WH_0259,325.5
Gyeongnam,WH_0260,327.7
Gyeongnam,WH_0261,308.87
Gyeongnam,WH_0262,295.45
Gyeongnam,WH_0263,314.4
Gyeongnam,WH_0264,257.37
Gyeongnam,WH_0265,308.52
Gyeongnam,WH_0266,323.51
Gyeongnam,WH_0267,299.85
Gyeongnam,WH_0268,279.13
Gyeongnam,WH_0269,287.36
Gyeongnam,WH_0270,318.37
Gyeongnam,WH_0271,284.22
Gyeongnam,WH_0272,302.27
Gyeongnam,WH_0273,302.29
Gyeongnam,WH_0274,298.07
Gyeongnam,WH_0275,314.72
Gyeongnam,WH_0276,270.32
Gyeongnam,WH_0277,341.0
Gyeongnam,WH_0278,293.8
Gyeongnam,WH_0279,320.73
Gyeongnam,WH_0280,331.81
Gyeongnam,WH_0281,312.29
Gyeongnam,WH_0282,291.74
Gyeongnam,WH_0283,298.94
Gyeongnam,WH_0284,315.67
Gyeongnam,WH_0285,335.13
Gyeongnam,WH_0286,294.68
Gyeongnam,WH_0287,305.29
Gyeongnam,WH_0288,312.2
Gyeongnam,WH_0289,329.79
Gyeongnam,WH_0290,315.96
Gyeongnam,WH_0291,301.19
Gyeongnam,WH_0292,313.23
Gyeongnam,WH_0293,332.3
Gyeongnam,WH_0294,281.73
Gyeongnam,WH_0295,319.48
Gyeongnam,WH_0296,328.39
Gyeongnam,WH_0297,252.59
Gyeongnam,WH_0298,274.1
Gyeongnam,WH_0299,318.97
Gyeongnam,WH_0300,310.14
Gyeongnam,WH_0301,306.08
Gyeongnam,WH_0302,314.44
Gyeongnam,WH_0303,300.38
Gyeongnam,WH_0304,316.57
Gyeongnam,WH_0305,283.5
Gyeongnam,WH_0306,296.87
Gyeongnam,WH_0307,316.37
Gyeongnam,WH_0308,321.3
Gyeongnam,WH_0309,299.64
Gyeongnam,WH_0310,321.86
Gyeongnam,WH_0311,301.65
Gyeongnam,WH_0312,310.33
Gyeongnam,WH_0313,271.64
Gyeongnam,WH_0314,300.89
Gyeongnam,WH_0315,290.62
Gyeongnam,WH_0316,314.56
Gyeongnam,WH_0317,285.93
Gyeongnam,WH_0318,311.2
Gyeongnam,WH_0319,305.93
Gyeongnam,WH_0320,338.61
Gyeongnam,WH_0321,284.04
Gyeongnam,WH_0322,314.93
Gyeongnam,WH_0323,299.95
Gyeongnam,WH_0324,306.14
Gyeongnam,WH_0325,305.73
Gyeongnam,WH_0326,292.05
Gyeongnam,WH_0327,302.34
Gyeongnam,WH_0328,300.06
Gyeongnam,WH_0329,324.05
Gyeongnam,WH_0330,299.1
Gyeongnam,WH_0331,318.68
Gyeongnam,WH_0332,286.48
Gyeongnam,WH_0333,284.66
Gyeongnam,WH_0334,320.99
Gyeongnam,WH_0335,319.65
Gyeongnam,WH_0336,308.02
Gyeongnam,WH_0337,307.18
Gyeongnam,WH_0338,323.2
Gyeongnam,WH_0339,275.82
Gyeongnam,WH_0340,272.75
Gyeongnam,WH_0341,297.66
Gyeongnam,WH_0342,295.78
Gyeongnam,WH_0343,305.31
Gyeongnam,WH_0344,318.98
Gyeongnam,WH_0345,318.48
Gyeongnam,WH_0346,295.77
Gyeongnam,WH_0347,297.55
Gyeongnam,WH_0348,166.9
Gyeongnam,WH_0349,173.48
Gyeongnam,WH_0350,166.8
Gyeongnam,WH_0351,160.8
Gyeongnam,WH_0352,184.99
Gyeongnam,WH_0353,161.71
Gyeongnam,WH_0354,170.24
Gyeongnam,WH_0355,171.81
Gyeongnam,WH_0356,173.01
Gyeongnam,WH_0357,167.16
Gyeongnam,WH_0358,154.42
Gyeongnam,WH_0359,163.02
Gyeongnam,WH_0360,183.53
Gyeongnam,WH_0361,156.7
Gyeongnam,WH_0362,182.51
Gyeongnam,WH_0363,168.18
Gyeongnam,WH_0364,165.41
Gyeongnam,WH_0365,169.47
Gyeongnam,WH_0366,175.0
Gyeongnam,WH_0367,144.28
Gyeongnam,WH_0368,151.52
Gyeongnam,WH_0369,154.32
Gyeongnam,WH_0370,159.12
Gyeongnam,WH_0371,177.15
Gyeongnam,WH_0372,149.39
Gyeongnam,WH_0373,177.57
Gyeongnam,WH_0374,141.19
Gyeongnam,WH_0375,164.86
Gyeongnam,WH_0376,148.08
Gyeongnam,WH_0377,153.53
Gyeongnam,WH_0378,171.24
Gyeongnam,WH_0379,139.87
Gyeongnam,WH_0380,155.87
Gyeongnam,WH_0381,158.45
Gyeongnam,WH_0382,181.9
Gyeongnam,WH_0383,185.94
Gyeongnam,WH_0384,187.43
Gyeongnam,WH_0385,179.54
Gyeongnam,WH_0386,55.3
Gyeongnam,WH_0387,77.53
Gyeongnam,WH_0388,58.92
Gyeongnam,WH_0389,83.36
Gyeongnam,WH_0390,79.58
Gyeongnam,WH_0391,53.07
Gyeongnam,WH_0392,53.97
Gyeongnam,WH_0393,78.16
Gyeongnam,WH_0394,85.73
Gyeongnam,WH_0395,53.65
Gyeongnam,WH_0396,83.75
Gyeongnam,WH_0397,50.33
Gyeongnam,WH_0398,52.01
Gyeongnam,WH_0399,86.81
Gyeongnam,WH_0400,83.15
Gyeongnam,WH_0401,64.45
Gyeongnam,WH_0402,70.21
Gyeongnam,WH_0403,53.61
Gyeongnam,WH_0404,84.2
Gyeongnam,WH_0405,78.25
Gyeongnam,WH_0406,35.71
Gyeongnam,WH_0407,94.17
Gyeongnam,WH_0408,85.34
Gyeongnam,WH_0409,99.27
Gyeongnam,WH_0410,79.56
Gyeongnam,WH_0411,59.56
Gyeongnam,WH_0412,70.59
Gyeongnam,WH_0413,83.87
Gyeongnam,WH_0414,55.41
Gyeongnam,WH_0415,63.26
Gyeongnam,WH_0416,60.97
Gyeongnam,WH_0417,83.64
Gyeongnam,WH_0418,54.05
Gyeongnam,WH_0419,100.72
Gyeongnam,WH_0420,59.99
Gyeongnam,WH_0421,66.65
Gyeongnam,WH_0422,63.61
Gyeongnam,WH_0423,22.1
Gyeongnam,WH_0424,100.77
Gyeongnam,WH_0425,66.81
Gyeongnam,WH_0426,76.9
Gyeongnam,WH_0427,62.15
Gyeongnam,WH_0428,179.63
Gyeongnam,WH_0429,205.79
Gyeongnam,WH_0430,184.2
Gyeongnam,WH_0431,150.73
Gyeongnam,WH_0432,183.25
Gyeongnam,WH_0433,174.54
Gyeongnam,WH_0434,169.65
Gyeongnam,WH_0435,193.38
Gyeongnam,WH_0436,208.3
Gyeongnam,WH_0437,179.79
Gyeongnam,WH_0438,184.2
Gyeongnam,WH_0439,192.8
Gyeongnam,WH_0440,198.36
Gyeongnam,WH_0441,266.06
Gyeongnam,WH_0442,245.14
Gyeongnam,WH_0443,268.22
Gyeongnam,WH_0444,288.29
Gyeongnam,WH_0445,262.03
Gyeongnam,WH_0446,287.31
Gyeongnam,WH_0447,268.62
Gyeongnam,WH_0448,263.65
Gyeongnam,WH_0449,272.54
Gyeongnam,WH_0450,280.92
Gyeongnam,WH_0451,281.46
Gyeongnam,WH_0452,282.74
Gyeongnam,WH_0453,260.56
Gyeongnam,WH_0454,254.76
Gyeongnam,WH_0455,261.01
Gyeongnam,WH_0456,260.82
Gyeongnam,WH_0457,257.27
Gyeongnam,WH_0458,276.63
Gyeongnam,WH_0459,255.96
Gyeongnam,WH_0460,301.28
Gyeongnam,WH_0461,268.73
Gyeongnam,WH_0462,258.45
Gyeongnam,WH_0463,242.5
Gyeongnam,WH_0464,274.74
Gyeongnam,WH_0465,283.9
Gyeongnam,WH_0466,251.75
Gyeongnam,WH_0467,262.25
Gyeongnam,WH_0468,241.52
Gyeongnam,WH_0469,275.62
Gyeongnam,WH_0470,255.12
Gyeongnam,WH_0471,248.34
Gyeongnam,WH_0472,284.47
Gyeongnam,WH_0473,269.57
Gyeongnam,WH_0474,252.06
Gyeongnam,WH_0475,256.61
Gyeongnam,WH_0476,250.77
Gyeongnam,WH_0477,266.72
Gyeongnam,WH_0478,278.88
Gyeongnam,WH_0479,265.43
Gyeongnam,WH_0480,243.16
Gyeongnam,WH_0481,226.2
Gyeongnam,WH_0482,260.72
Gyeongnam,WH_0483,277.01
Gyeongnam,WH_0484,256.05
Gyeongnam,WH_0485,243.87
Gyeongnam,WH_0486,274.41
Gyeongnam,WH_0487,262.38
Gyeongnam,WH_0488,255.07
Gyeongnam,WH_0489,254.31
Gyeongnam,WH_0490,290.7
Gyeongnam,WH_0491,259.13
Gyeongnam,WH_0492,262.63
Gyeongnam,WH_0493,261.75
Gyeongnam,WH_0494,277.72
Gyeongnam,WH_0495,265.09
Gyeongnam,WH_0496,271.05
Gyeongnam,WH_0497,285.63
Gyeongnam,WH_0498,241.13
Gyeongnam,WH_0499,298.18
Gyeongnam,WH_0500,272.07
Gyeongnam,WH_0501,253.32
Gyeongnam,WH_0502,247.55
Gyeongnam,WH_0503,261.27
Gyeongnam,WH_0504,271.32
Gyeongnam,WH_0505,273.47
Gyeongnam,WH_0506,250.68
Gyeongnam,WH_0507,234.9
Gyeongnam,WH_0508,273.06
Gyeongnam,WH_0509,263.53
Gyeongnam,WH_0510,255.1
Gyeongnam,WH_0511,262.21
Gyeongnam,WH_0512,238.37
Gyeongnam,WH_0513,234.94
Gyeongnam,WH_0514,258.31
Gyeongnam,WH_0515,264.84
Gyeongnam,WH_0516,254.13
Gyeongnam,WH_0517,261.45
Gyeongnam,WH_0518,253.05
Gyeongnam,WH_0519,239.87
Gyeongnam,WH_0520,260.51
Gyeongnam,WH_0521,277.05
Gyeongnam,WH_0522,275.74
Gyeongnam,WH_0523,264.48
Gyeongnam,WH_0524,238.88
Gyeongnam,WH_0525,272.05
Gyeongnam,WH_0526,245.53
Gyeongnam,WH_0527,245.12
Gyeongnam,WH_0528,273.16
Gyeongnam,WH_0529,286.51
Gyeongnam,WH_0530,268.55
Gyeongnam,WH_0531,285.78
Gyeongnam,WH_0532,232.96
Gyeongnam,WH_0533,249.72
Gyeongnam,WH_0534,262.28
Gyeongnam,WH_0535,277.61
Gyeongnam,WH_0536,270.59
Gyeongnam,WH_0537,271.23
Gyeongnam,WH_0538,255.0
Gyeongnam,WH_0539,249.24
Gyeongnam,WH_0540,260.8
Gyeongnam,WH_0541,257.82
Gyeongnam,WH_0542,259.66
Gyeongnam,WH_0543,274.0
Gyeongnam,WH_0544,252.78
Gyeongnam,WH_0545,259.87
Gyeongnam,WH_0546,254.05
Gyeongnam,WH_0547,281.11
Gyeongnam,WH_0548,281.77
Gyeongnam,WH_0549,255.5
Gyeongnam,WH_0550,268.68
Gyeongnam,WH_0551,246.25
Gyeongnam,WH_0552,266.03
Gyeongnam,WH_0553,272.02
Gyeongnam,WH_0554,273.94
Gyeongnam,WH_0555,312.23
Gyeongnam,WH_0556,265.7
Gyeongnam,WH_0557,270.67
Gyeongnam,WH_0558,255.35
Gyeongnam,WH_0559,269.78
Gyeongnam,WH_0560,273.47
Gyeongnam,WH_0561,253.94
Gyeongnam,WH_0562,296.73
Gyeongnam,WH_0563,278.95
Gyeongnam,WH_0564,265.56
Gyeongnam,WH_0565,271.9
Gyeongnam,WH_0566,262.62
Gyeongnam,WH_0567,290.44
Gyeongnam,WH_0568,266.93
Gyeongnam,WH_0569,276.61
Gyeongnam,WH_0570,275.42
Gyeongnam,WH_0571,249.76
Gyeongnam,WH_0572,268.1
Gyeongnam,WH_0573,251.76
Gyeongnam,WH_0574,269.73
Gyeongnam,WH_0575,263.95
Gyeongnam,WH_0576,251.4
Gyeongnam,WH_0577,254.41
Gyeongnam,WH_0578,270.5
Gyeongnam,WH_0579,268.44
Gyeongnam,WH_0580,287.08
Gyeongnam,WH_0581,257.71
Gyeongnam,WH_0582,262.36
Gyeongnam,WH_0583,280.4
Gyeongnam,WH_0584,261.48
Gyeongnam,WH_0585,217.56
Gyeongnam,WH_0586,281.85
Gyeongnam,WH_0587,281.46
Gyeongnam,WH_0588,266.41
Gyeongnam,WH_0589,272.59
Gyeongnam,WH_0590,241.47
Gyeongnam,WH_0591,255.05
Gyeongnam,WH_0592,281.06
Gyeongnam,WH_0593,258.03
Gyeongnam,WH_0594,254.54
Gyeongnam,WH_0595,248.46
Gyeongnam,WH_0596,275.95
Gyeongnam,WH_0597,277.61
Gyeongnam,WH_0598,260.88
Gyeongnam,WH_0599,228.09
Gyeongnam,WH_0600,273.43
Gyeongnam,WH_0601,264.17
Gyeongnam,WH_0602,255.8
Gyeongnam,WH_0603,264.22
Gyeongnam,WH_0604,281.09
Gyeongnam,WH_0605,262.67
Gyeongnam,WH_0606,264.11
Gyeongnam,WH_0607,267.3
Gyeongnam,WH_0608,240.97
Gyeongnam,WH_0609,279.96
Gyeongnam,WH_0610,274.51
Gyeongnam,WH_0611,244.69
Gyeongnam,WH_0612,293.74
Gyeongnam,WH_0613,255.67
Gyeongnam,WH_0614,261.16
Gyeongnam,WH_0615,277.91
Gyeongnam,WH_0616,265.2
Gyeongnam,WH_0617,297.61
Gyeongnam,WH_0618,259.73
Gyeongnam,WH_0619,239.94
Gyeongnam,WH_0620,272.66
Gyeongnam,WH_0621,271.22
Gyeongnam,WH_0622,254.58
Gyeongnam,WH_0623,254.2
Gyeongnam,WH_0624,263.72
Gyeongnam,WH_0625,253.04
Gyeongnam,WH_0626,251.87
Gyeongnam,WH_0627,253.02
Gyeongnam,WH_0628,274.48
Gyeongnam,WH_0629,259.92
