lane_id,distance_km,delayed_shipments,penalty_cost_usd
Jeju-WH_0714,468.44,6,113.36
Jeju-WH_0715,463.43,4,1458.31
Jeju-WH_0716,452.75,5,1109.04
Jeju-WH_0717,466.59,18,589.42
Jeju-WH_0718,441.53,6,1256.6
Jeju-WH_0719,455.24,11,997.37
Jeju-WH_0720,442.31,13,224.17
Jeju-WH_0721,445.21,19,1253.31
Jeju-WH_0722,439.69,16,550.2
Jeju-WH_0723,434.89,2,1388.32
Jeju-WH_0724,465.49,17,1261.57
Jeju-WH_0725,438.66,9,572.29
Jeju-WH_0726,440.16,16,1201.56
Jeju-WH_0727,428.88,11,902.8
Jeju-WH_0728,436.49,8,313.71
Jeju-WH_0729,437.33,2,1499.02
Jeju-WH_0730,453.99,17,1005.19
Jeju-WH_0731,450.83,8,1386.75
Jeju-WH_0732,458.59,12,452.65
Jeju-WH_0733,456.66,7,998.31
Jeju-WH_0734,482.77,7,956.8
Jeju-WH_0735,453.14,19,468.71
Jeju-WH_0736,466.57,5,125.13
Jeju-WH_0737,441.75,15,936.57
Jeju-WH_0738,432.06,10,706.12
Jeju-WH_0739,439.64,3,629.2
Jeju-WH_0740,414.81,8,581.0
Jeju-WH_0741,442.6,17,365.28
Jeju-WH_0742,458.6,18,1236.51
Jeju-WH_0743,459.92,11,743.17
Jeju-WH_0744,461.0,2,769.04
Jeju-WH_0745,426.13,5,1074.01
Jeju-WH_0746,463.11,5,1389.05
Jeju-WH_0747,455.51,15,691.48
Jeju-WH_0748,441.57,1,560.72
Jeju-WH_0749,442.25,12,1373.95
Jeju-WH_0750,432.73,2,670.08
Jeju-WH_0751,451.22,9,300.16
Jeju-WH_0752,455.15,1,205.31
Jeju-WH_0753,476.95,1,939.97
Jeju-WH_0754,432.68,19,1144.72
Jeju-WH_0755,438.46,11,959.38
Jeju-WH_0756,457.98,12,237.25
Jeju-WH_0757,431.21,4,515.33
Jeju-WH_0758,449.12,18,449.77
Jeju-WH_0759,422.05,16,1068.08
Jeju-WH_0760,476.52,17,1407.41
Jeju-WH_0761,477.67,14,501.01
Jeju-WH_0762,448.91,9,1254.92
Jeju-WH_0763,454.16,17,1267.07
Jeju-WH_0764,445.05,16,1200.03
Jeju-WH_0765,430.35,11,1120.79
Jeju-WH_0766,459.2,18,224.41
Jeju-WH_0767,443.06,5,1465.64
Jeju-WH_0768,453.98,1,1121.5
Jeju-WH_0769,472.81,2,202.83
Jeju-WH_0770,475.79,8,646.15
Jeju-WH_0771,448.96,11,961.17
Jeju-WH_0772,432.44,10,281.53
Jeju-WH_0773,432.87,10,458.1
Jeju-WH_0774,438.51,13,888.81
Jeju-WH_0775,454.79,14,624.01
Jeju-WH_0776,453.15,4,228.06
Jeju-WH_0777,417.51,14,443.1
Jeju-WH_0778,424.95,14,310.26
Jeju-WH_0779,430.88,10,483.83
Jeju-WH_0780,468.71,17,302.28
Jeju-WH_0781,442.78,19,1433.38
Jeju-WH_0782,455.07,15,1205.44
Jeju-WH_0783,457.97,5,856.78
Jeju-WH_0784,459.18,11,1296.0
Jeju-WH_0785,450.52,14,428.63
Jeju-WH_0786,456.29,6,853.27
Jeju-WH_0787,452.25,19,1489.95
Jeju-WH_0788,456.44,15,1400.91
Jeju-WH_0789,451.99,2,914.86
Jeju-WH_0790,458.21,2,100.69
Jeju-WH_0791,430.47,12,1452.13
Jeju-WH_0792,432.25,11,1449.99
Jeju-WH_0793,449.03,17,1187.22
Jeju-WH_0794,472.28,9,690.39
Jeju-WH_0795,437.98,2,482.38
Jeju-WH_0796,461.07,16,420.69
Jeju-WH_0797,424.47,19,547.25
Jeju-WH_0798,432.03,13,1242.8
Jeju-WH_0799,456.85,15,1381.31
Jeju-WH_0800,454.47,15,935.67
Jeju-WH_0801,448.88,8,504.11
Jeju-WH_0802,415.24,16,695.45
Jeju-WH_0803,446.91,2,1321.71
Jeju-WH_0804,440.24,12,1285.1
Jeju-WH_0805,452.44,13,1442.37
Jeju-WH_0806,423.47,11,624.58
Jeju-WH_0807,428.82,14,1352.44
Jeju-WH_0808,444.85,2,1482.03
Jeju-WH_0809,460.52,6,408.69
Jeju-WH_0810,468.83,2,221.44
Jeju-WH_0811,481.8,3,957.08
Jeju-WH_0812,463.53,18,323.0
Jeju-WH_0813,445.29,8,778.97
Jeju-WH_0814,472.46,18,655.84
Jeju-WH_0815,447.13,18,185.77
Jeju-WH_0816,458.98,10,1203.0
Jeju-WH_0817,476.71,1,185.8
Jeju-WH_0818,476.19,19,793.7
Jeju-WH_0819,466.55,3,521.74
Jeju-WH_0820,442.0,6,933.92
Jeju-WH_0821,452.99,10,499.04
Jeju-WH_0822,436.49,13,340.3
Jeju-WH_0823,473.85,12,1052.21
Jeju-WH_0824,453.76,15,494.33
Jeju-WH_0825,404.05,16,945.8
Jeju-WH_0826,428.51,6,582.77
Jeju-WH_0827,479.33,10,388.15
Jeju-WH_0828,443.41,1,1112.38
Jeju-WH_0829,447.26,13,266.62
Jeju-WH_0830,458.04,14,827.85
Jeju-WH_0831,459.05,7,539.2
Jeju-WH_0832,459.37,13,938.45
Jeju-WH_0833,437.11,14,1421.35
Jeju-WH_0834,433.42,12,440.99
Jeju-WH_0835,437.28,15,382.35
Jeju-WH_0836,441.97,9,1085.97
Jeju-WH_0837,458.66,7,461.59
Jeju-WH_0838,427.73,14,553.51
Jeju-WH_0839,430.13,5,743.72
Jeju-WH_0840,450.77,15,835.11
Jeju-WH_0841,436.88,7,339.29
Jeju-WH_0842,433.99,5,105.17
Jeju-WH_0843,441.1,7,1074.44
Jeju-WH_0844,490.98,7,1350.59
Jeju-WH_0845,440.15,3,1101.24
Jeju-WH_0846,435.34,14,1353.68
Jeju-WH_0847,442.46,6,1071.2
Jeju-WH_0848,446.73,4,1316.2
Jeju-WH_0849,454.99,12,407.2
Jeju-WH_0850,413.89,10,1004.61
Jeju-WH_0851,441.72,14,1438.84
Jeju-WH_0852,477.47,19,882.69
Jeju-WH_0853,460.63,13,1307.91
Jeju-WH_0854,436.07,15,422.5
Jeju-WH_0855,441.28,4,1199.48
Jeju-WH_0856,479.4,6,1071.7
Jeju-WH_0857,447.14,8,1363.56
Jeju-WH_0858,427.71,2,1164.96
Jeju-WH_0859,434.22,10,1045.0
Jeju-WH_0860,435.78,10,899.98
Jeju-WH_0861,428.75,9,753.11
Jeju-WH_0862,435.77,14,480.7
Jeju-WH_0863,465.86,1,532.59
Jeju-WH_0864,451.17,19,378.27
Jeju-WH_0865,451.91,16,404.83
Jeju-WH_0866,433.25,17,205.27
Jeju-WH_0867,437.06,6,420.83
Jeju-WH_0868,436.47,7,1072.63
Jeju-WH_0869,428.97,16,807.76
Jeju-WH_0870,437.7,7,796.53
Jeju-WH_0871,437.55,18,1018.59
Jeju-WH_0872,436.49,3,169.45
Jeju-WH_0873,440.93,7,943.92
Jeju-WH_0874,413.9,14,287.22
Jeju-WH_0875,468.11,12,1066.26
Jeju-WH_0876,473.49,3,676.67
Jeju-WH_0877,444.18,11,1252.12
Jeju-WH_0878,447.7,5,533.95
Jeju-WH_0879,436.33,19,213.83
Jeju-WH_0880,465.21,12,669.62
Jeju-WH_0881,436.48,10,227.94
Jeju-WH_0882,475.8,16,439.17
Jeju-WH_0883,451.64,10,215.43
Jeju-WH_0884,457.71,14,1494.47
Jeju-WH_0885,448.3,8,751.3
Jeju-WH_0886,454.47,13,915.27
Jeju-WH_0887,459.06,11,652.19
Jeju-WH_0888,464.19,1,846.54
Jeju-WH_0889,435.59,6,552.72
Jeju-WH_0890,442.73,16,655.08
Jeju-WH_0891,456.01,15,569.19
Jeju-WH_0892,427.65,7,1065.79
Jeju-WH_0893,438.95,13,972.89
Jeju-WH_0894,460.08,19,182.52
Jeju-WH_0895,436.34,9,1434.52
Jeju-WH_0896,445.7,12,1225.89
Jeju-WH_0897,430.96,14,1419.0
Jeju-WH_0898,432.76,12,252.71
Jeju-WH_0899,450.31,8,971.79
Jeju-WH_0900,445.89,12,412.01
Jeju-WH_0901,430.51,19,1186.12
Jeju-WH_0902,451.66,17,905.72
Jeju-WH_0903,455.5,6,328.99
Jeju-WH_0904,468.91,13,870.09
Jeju-WH_0905,416.46,10,826.7
Jeju-WH_0906,444.69,9,747.64
Jeju-WH_0907,472.49,11,905.13
Jeju-WH_0908,440.11,18,1396.76
Jeju-WH_0909,447.13,16,540.0
Jeju-WH_0910,438.89,5,1125.36
Jeju-WH_0911,445.44,18,319.31
Jeju-WH_0912,425.83,4,865.23
Jeju-WH_0913,462.52,17,715.98
Jeju-WH_0914,464.59,9,271.99
Jeju-WH_0915,439.78,12,1144.95
Jeju-WH_0916,398.67,1,1409.67
Jeju-WH_0917,464.46,19,1190.28
Jeju-WH_0918,460.55,11,530.55
Jeju-WH_0919,450.48,18,486.73
Jeju-WH_0920,440.9,16,921.77
Jeju-WH_0921,450.95,12,1258.7
Jeju-WH_0922,452.44,3,1277.56
Jeju-WH_0923,429.81,2,1190.12
Jeju-WH_0924,447.07,16,363.92
Jeju-WH_0925,452.95,14,398.92
Jeju-WH_0926,441.85,12,1112.02
Jeju-WH_0927,421.75,3,1365.83
Jeju-WH_0928,438.95,19,300.6
Jeju-WH_0929,437.63,16,799.9
Jeju-WH_0930,440.56,8,1308.31
Jeju-WH_0931,443.12,8,163.93
Jeju-WH_0932,456.79,3,360.82
Jeju-WH_0933,451.78,12,334.63
Jeju-WH_0934,474.41,7,1190.86
Jeju-WH_0935,440.06,11,737.43
Jeju-WH_0936,455.75,9,335.01
Jeju-WH_0937,466.05,13,240.45
Jeju-WH_0938,427.35,8,688.8
Jeju-WH_0939,448.89,13,1089.33
Jeju-WH_0940,444.0,14,1348.34
Jeju-WH_0941,445.76,8,463.84
Jeju-WH_0942,469.95,17,644.04
Jeju-WH_0943,445.68,14,702.54
Jeju-WH_0944,465.04,17,1403.88
Jeju-WH_0945,435.27,16,1364.07
Jeju-WH_0946,456.69,13,1030.45
Jeju-WH_0947,426.35,2,1423.02
Jeju-WH_0948,427.57,3,921.1
Jeju-WH_0949,440.89,6,309.97
Jeju-WH_0950,471.87,19,1194.16
Jeju-WH_0951,453.13,18,963.73
Jeju-WH_0952,453.64,19,1043.39
Jeju-WH_0953,446.15,15,1268.84
Jeju-WH_0954,441.19,2,1453.62
Jeju-WH_0955,448.04,4,386.45
Jeju-WH_0956,430.88,4,905.25
Jeju-WH_0957,454.98,1,159.54
Jeju-WH_0958,437.54,13,888.12
Jeju-WH_0959,432.6,10,341.25
Jeju-WH_0960,434.07,7,1078.94
Jeju-WH_0961,397.68,6,546.46
Jeju-WH_0962,416.15,16,141.8
Jeju-WH_0963,468.62,17,172.79
Jeju-WH_0964,452.29,7,437.47
Jeju-WH_0965,422.77,15,195.44
Jeju-WH_0966,448.39,11,751.44
Jeju-WH_0967,432.53,3,873.25
Jeju-WH_0968,456.2,5,1075.78
Jeju-WH_0969,420.76,16,295.31
Jeju-WH_0970,457.37,12,740.32
Jeju-WH_0971,427.16,4,359.92
Jeju-WH_0972,464.86,17,676.14
Jeju-WH_0973,466.25,3,575.9
Jeju-WH_0974,464.93,13,944.14
Jeju-WH_0975,416.23,14,127.08
Jeju-WH_0976,414.34,3,1130.96
Jeju-WH_0977,450.32,9,825.65
Jeju-WH_0978,464.57,19,479.98
Jeju-WH_0979,436.04,18,1459.79
Jeju-WH_0980,456.98,1,917.98
Jeju-WH_0981,477.75,15,372.03
Jeju-WH_0982,471.32,11,531.99
Jeju-WH_0983,436.3,6,820.31
Jeju-WH_0984,462.54,12,349.56
Jeju-WH_0985,448.15,15,531.16
Jeju-WH_0986,468.67,13,116.41
Jeju-WH_0987,434.32,10,816.96
Jeju-WH_0988,474.24,12,220.4
Jeju-WH_0989,459.42,7,1329.53
Jeju-WH_0990,461.41,9,1073.21
Jeju-WH_0991,422.34,6,263.51
Jeju-WH_0992,459.91,17,1340.52
Jeju-WH_0993,445.32,18,415.58
Jeju-WH_0994,452.8,6,782.93
Jeju-WH_0995,452.49,10,420.57
Jeju-WH_0996,438.19,13,1076.22
Jeju-WH_0997,442.33,13,441.42
Jeju-WH_0998,467.09,2,509.71
Jeju-WH_0999,430.71,19,1208.0
Jeju-WH_1000,456.04,1,154.04
Jeju-WH_1001,462.52,4,1496.76
Jeju-WH_1002,471.58,5,815.13
Jeju-WH_1003,448.99,16,797.81
Jeju-WH_1004,441.45,16,316.78
Jeju-WH_1005,425.63,16,1170.14
Jeju-WH_1006,440.93,7,606.38
Jeju-WH_1007,463.78,14,196.27
Jeju-WH_1008,448.53,9,882.43
Jeju-WH_1009,471.11,2,352.53
Jeju-WH_1010,465.57,8,1171.33
Jeju-WH_1011,446.96,15,335.83
Jeju-WH_1012,464.89,6,1284.95
Jeju-WH_1013,474.83,1,147.06
Jeju-WH_1014,460.01,17,420.46
Jeju-WH_1015,441.41,12,1085.05
Jeju-WH_1016,433.62,16,694.97
Jeju-WH_1017,446.92,1,1157.57
Jeju-WH_1018,453.6,17,1212.92
Jeju-WH_1019,444.45,12,480.74
Jeju-WH_1020,462.34,5,943.1
Jeju-WH_1021,473.61,8,406.75
Jeju-WH_1022,420.57,11,888.46
Jeju-WH_1023,459.85,15,1375.52
Jeju-WH_1024,439.43,18,284.23
Jeju-WH_1025,435.66,18,1216.5
Jeju-WH_1026,473.92,2,1315.66
Jeju-WH_1027,436.66,13,1140.33
Jeju-WH_1028,445.74,11,422.41
Jeju-WH_1029,442.3,19,1153.34
Jeju-WH_1030,427.03,16,547.76
Jeju-WH_1031,413.19,4,235.56
Jeju-WH_1032,476.64,9,180.78
Jeju-WH_1033,452.98,8,1477.11
Jeju-WH_1034,431.32,5,1493.77
Jeju-WH_1035,415.84,16,1334.07
Jeju-WH_1036,431.9,6,184.57
Jeju-WH_1037,484.78,6,1148.7
Jeju-WH_1038,466.06,12,827.41
Jeju-WH_1039,433.01,3,746.26
Jeju-WH_1040,444.43,7,497.33
Jeju-WH_1041,444.66,9,1296.12
Jeju-WH_1042,425.07,3,1196.42
Jeju-WH_1043,482.16,1,550.56
Jeju-WH_1044,455.92,14,1172.3
Jeju-WH_1045,447.46,3,301.76
Jeju-WH_1046,447.53,9,1034.08
Jeju-WH_1047,433.96,15,316.93
Jeju-WH_1048,430.99,5,214.42
Jeju-WH_1049,460.37,3,1496.03
Jeju-WH_1050,435.74,8,417.32
Jeju-WH_1051,454.22,13,1347.17
Jeju-WH_1052,464.13,13,1245.64
Jeju-WH_1053,456.6,7,154.48
Jeju-WH_1054,469.49,19,996.91
Jeju-WH_1055,485.63,1,1275.87
Jeju-WH_1056,421.84,16,875.98
Jeju-WH_1057,446.81,12,756.72
Jeju-WH_1058,473.94,12,1195.21
Jeju-WH_1059,442.12,19,191.43
Jeju-WH_1060,438.02,1,1463.99
Jeju-WH_1061,442.48,18,329.74
Jeju-WH_1062,482.65,3,1044.23
Jeju-WH_1063,443.37,5,733.33
Jeju-WH_1064,477.47,6,936.64
Jeju-WH_1065,445.56,6,757.38
Jeju-WH_1066,447.0,16,1079.96
Jeju-WH_1067,444.36,8,466.55
Jeju-WH_1068,426.82,4,631.29
Jeju-WH_1069,457.19,10,1144.9
Jeju-WH_1070,467.91,8,348.22
Jeju-WH_1071,440.01,19,164.07
Jeju-WH_1072,442.54,2,1280.26
Jeju-WH_1073,426.89,14,175.38
Jeju-WH_1074,444.06,5,507.99
Jeju-WH_1075,460.48,9,1053.27
Jeju-WH_1076,444.79,17,736.72
Jeju-WH_1077,463.73,8,692.95
Jeju-WH_1078,445.56,3,1169.19
Jeju-WH_1079,451.18,5,1011.36
Jeju-WH_1080,441.19,1,1194.55
Jeju-WH_1081,469.99,7,254.72
Jeju-WH_1082,451.76,1,997.56
Jeju-WH_1083,461.96,18,433.46
Jeju-WH_1084,402.74,13,843.44
Jeju-WH_1085,433.51,11,761.79
Jeju-WH_1086,475.7,16,1274.78
Jeju-WH_1087,476.1,2,359.79
Jeju-WH_1088,432.99,18,554.07
Jeju-WH_1089,455.06,1,1084.36
Jeju-WH_1090,444.43,2,1223.17
Jeju-WH_1091,457.72,19,1055.76
Jeju-WH_1092,453.19,13,455.11
Jeju-WH_1093,427.88,6,559.45
Jeju-WH_1094,421.62,13,296.13
Jeju-WH_1095,416.04,10,237.26
Jeju-WH_1096,447.77,16,784.82
Jeju-WH_1097,447.88,4,171.17
Jeju-WH_1098,468.32,19,302.66
Jeju-WH_1099,453.03,11,832.94
Jeju-WH_1100,460.04,2,1331.4
Jeju-WH_1101,451.86,17,523.47
Jeju-WH_1102,448.58,7,951.65
Jeju-WH_1103,429.94,1,656.84
Jeju-WH_1104,473.63,11,1140.3
Jeju-WH_1105,443.95,17,968.21
Jeju-WH_1106,435.05,10,252.01
Jeju-WH_1107,465.21,15,1344.27
Jeju-WH_1108,426.08,4,1001.41
Jeju-WH_1109,433.38,8,1181.39
Jeju-WH_1110,440.17,18,331.41
Jeju-WH_1111,479.55,2,868.9
Jeju-WH_1112,431.06,14,344.93
Jeju-WH_1113,422.92,6,555.46
Jeju-WH_1114,447.4,10,620.5
Jeju-WH_1115,459.5,10,966.54
Jeju-WH_1116,445.13,8,1272.81
Jeju-WH_1117,424.8,6,570.03
Jeju-WH_1118,452.87,13,410.7
Jeju-WH_1119,434.83,9,1282.53
Jeju-WH_1120,437.56,15,1450.02
Jeju-WH_1121,444.46,15,871.95
Jeju-WH_1122,449.51,11,853.36
Jeju-WH_1123,445.4,6,530.06
Jeju-WH_1124,440.5,2,694.43
Jeju-WH_1125,429.89,19,182.52
Jeju-WH_1126,451.85,1,173.92
Jeju-WH_1127,454.32,18,341.32
Jeju-WH_1128,433.07,5,1208.29
Jeju-WH_1129,441.21,8,1147.55
Jeju-WH_1130,481.3,10,1337.18
Jeju-WH_1131,453.05,19,930.13
Jeju-WH_1132,427.87,14,972.46
Jeju-WH_1133,444.74,11,978.45
Jeju-WH_1134,457.45,2,1333.44
Jeju-WH_1135,445.23,12,808.54
Jeju-WH_1136,447.28,10,896.2
Jeju-WH_1137,426.73,11,189.91
Jeju-WH_1138,467.82,10,1193.95
Jeju-WH_1139,487.36,7,117.47
Jeju-WH_1140,445.17,16,644.98
Jeju-WH_1141,469.01,11,1442.06
Jeju-WH_1142,439.39,16,448.53
Jeju-WH_1143,460.71,3,799.55
Jeju-WH_1144,467.51,18,1484.39
Jeju-WH_1145,444.68,8,895.88
Jeju-WH_1146,469.31,5,1390.15
Jeju-WH_1147,419.16,9,1395.43
Jeju-WH_1148,414.71,12,1383.83
Jeju-WH_1149,505.77,5,831.01
Jeju-WH_1150,447.35,10,883.02
Jeju-WH_1151,414.74,12,532.02
Jeju-WH_1152,457.0,5,674.82
Jeju-WH_1153,420.85,18,1185.34
Jeju-WH_1154,427.57,17,163.42
Jeju-WH_1155,458.69,12,1070.64
Jeju-WH_1156,442.46,1,1272.16
Jeju-WH_1157,436.0,13,975.45
Jeju-WH_1158,446.24,10,1086.13
Jeju-WH_1159,411.22,9,1339.93
Jeju-WH_1160,420.41,13,606.83
Jeju-WH_1161,465.36,7,730.91
Jeju-WH_1162,414.36,2,1052.99
Jeju-WH_1163,450.54,7,1392.38
Jeju-WH_1164,443.75,17,1127.47
Jeju-WH_1165,449.81,18,345.8
Jeju-WH_1166,469.21,3,450.09
Jeju-WH_1167,461.12,19,1458.17
Jeju-WH_1168,429.22,9,1236.72
Jeju-WH_1169,412.89,15,608.38
Jeju-WH_1170,444.26,7,829.72
Jeju-WH_1171,425.96,2,938.16
Jeju-WH_1172,438.04,14,450.84
Jeju-WH_1173,453.0,16,620.68
Jeju-WH_1174,440.11,7,1387.47
Jeju-WH_1175,445.32,2,529.18
Jeju-WH_1176,446.96,4,279.76
Jeju-WH_1177,419.26,12,1010.5
Jeju-WH_1178,446.34,19,569.06
Jeju-WH_1179,441.89,1,976.39
Jeju-WH_1180,456.79,13,513.75
Jeju-WH_1181,432.42,6,1086.64
Jeju-WH_1182,415.78,8,210.56
Jeju-WH_1183,436.5,3,787.87
Jeju-WH_1184,450.35,3,644.17
Jeju-WH_1185,438.82,8,1080.87
Jeju-WH_1186,457.56,4,1462.71
Jeju-WH_1187,441.34,14,378.63
Jeju-WH_1188,420.23,14,1278.16
Jeju-WH_1189,467.32,10,234.23
Jeju-WH_1190,439.35,5,103.88
Jeju-WH_1191,458.7,3,1089.34
Jeju-WH_1192,462.79,9,704.98
Jeju-WH_1193,440.0,6,1108.16
Jeju-WH_1194,458.03,18,1297.7
Jeju-WH_1195,439.7,5,242.16
Jeju-WH_1196,453.84,19,423.76
Jeju-WH_1197,436.59,17,371.87
Jeju-WH_1198,441.54,1,286.28
Jeju-WH_1199,456.41,12,799.72
Jeju-WH_1200,458.94,10,1438.75
Jeju-WH_1201,424.33,7,841.28
Jeju-WH_1202,468.25,8,1465.79
Jeju-WH_1203,420.56,2,116.59
Jeju-WH_1204,444.47,10,520.09
Jeju-WH_1205,446.6,16,625.5
Jeju-WH_1206,443.85,12,1351.46
Jeju-WH_1207,459.04,17,1125.88
Jeju-WH_1208,413.88,4,909.45
Jeju-WH_1209,470.81,13,376.8
Jeju-WH_1210,450.79,10,1005.61
Jeju-WH_1211,471.0,18,338.77
Jeju-WH_1212,444.95,1,739.96
Jeju-WH_1213,453.72,4,1320.61
Jeju-WH_1214,452.66,8,992.76
Jeju-WH_1215,421.41,10,1483.67
Jeju-WH_1216,457.81,10,194.99
Jeju-WH_1217,476.97,7,822.33
Jeju-WH_1218,419.08,16,251.37
Jeju-WH_1219,463.04,1,1381.81
Jeju-WH_1220,450.85,12,868.29
Jeju-WH_1221,462.74,4,190.69
Jeju-WH_1222,456.18,2,1459.26
Jeju-WH_1223,438.31,1,1306.7
Jeju-WH_1224,464.62,17,1344.78
Jeju-WH_1225,442.14,8,343.83
Jeju-WH_1226,452.3,18,511.33
Jeju-WH_1227,452.32,12,725.54
Jeju-WH_1228,453.85,10,379.22
Jeju-WH_1229,443.9,4,1082.5
Jeju-WH_1230,447.18,9,1308.41
Jeju-WH_1231,449.16,17,455.68
Jeju-WH_1232,452.88,6,1278.2
Jeju-WH_1233,482.65,4,961.75
Jeju-WH_1234,429.18,11,260.58
Jeju-WH_1235,452.42,5,193.85
Jeju-WH_1236,471.27,3,341.76
Jeju-WH_1237,473.2,4,633.06
Jeju-WH_1238,428.51,6,1206.02
Jeju-WH_1239,453.65,6,708.51
Jeju-WH_1240,429.16,15,558.02
Jeju-WH_1241,416.34,17,945.75
Jeju-WH_1242,441.57,18,745.35
Jeju-WH_1243,473.88,11,1305.85
Jeju-WH_1244,445.62,14,567.67
Jeju-WH_1245,425.66,8,519.31
Jeju-WH_1246,434.46,3,328.44
Jeju-WH_1247,442.9,19,1127.52
Jeju-WH_1248,449.1,6,149.63
Jeju-WH_1249,440.34,13,616.86
Jeju-WH_1250,451.69,17,1219.36
Jeju-WH_1251,418.45,5,1182.29
Jeju-WH_1252,438.79,4,521.95
Jeju-WH_1253,474.41,15,1192.65
Jeju-WH_1254,419.88,4,682.51
Jeju-WH_1255,435.86,11,296.53
Jeju-WH_1256,442.41,5,227.59
Jeju-WH_1257,451.67,2,862.32
Jeju-WH_1258,453.73,4,907.65
Jeju-WH_1259,466.72,15,120.45
Jeju-WH_1260,450.56,11,681.3
Jeju-WH_1261,454.13,2,628.62
Jeju-WH_1262,453.94,19,759.98
Jeju-WH_1263,461.14,17,525.96
Jeju-WH_1264,448.17,17,581.44
Jeju-WH_1265,428.16,19,1082.37
Jeju-WH_1266,447.9,14,1019.23
Jeju-WH_1267,453.57,9,1408.22
Jeju-WH_1268,442.5,10,1219.24
Jeju-WH_1269,435.26,7,818.6
Jeju-WH_1270,442.98,4,1065.87
Jeju-WH_1271,469.12,19,896.68
Jeju-WH_1272,445.01,3,549.01
Jeju-WH_1273,463.66,3,1212.45
Jeju-WH_1274,468.96,9,862.24
Jeju-WH_1275,463.66,14,1363.75
Jeju-WH_1276,436.09,17,893.87
Jeju-WH_1277,419.47,16,260.16
Jeju-WH_1278,460.37,1,362.95
Jeju-WH_1279,445.51,8,1243.03
Jeju-WH_1280,453.31,16,647.82
Jeju-WH_1281,467.91,5,454.61
Jeju-WH_1282,439.33,2,1246.48
Jeju-WH_1283,435.91,5,672.08
Jeju-WH_1284,446.73,2,391.9
Jeju-WH_1285,448.29,12,1292.64
Jeju-WH_1286,473.61,5,645.38
Jeju-WH_1287,442.13,4,634.23
Jeju-WH_1288,466.54,19,1160.59
Jeju-WH_1289,446.14,12,979.54
Jeju-WH_1290,447.97,10,453.67
Jeju-WH_1291,453.18,1,1307.16
Jeju-WH_1292,404.56,19,879.76
Jeju-WH_1293,438.4,5,176.42
Jeju-WH_1294,464.71,3,363.36
Jeju-WH_1295,461.65,18,699.44
Jeju-WH_1296,436.53,7,463.91
Jeju-WH_1297,447.68,19,1139.64
Jeju-WH_1298,414.93,6,426.99
Jeju-WH_1299,440.55,12,1106.84
Jeju-WH_1300,430.51,16,201.45
Jeju-WH_1301,435.61,7,626.52
Jeju-WH_1302,454.07,17,215.21
Jeju-WH_1303,474.8,10,558.07
Jeju-WH_1304,435.5,19,977.33
Jeju-WH_1305,439.34,11,492.9
Jeju-WH_1306,433.25,7,951.97
Jeju-WH_1307,453.28,2,954.56
Jeju-WH_1308,400.48,19,1189.17
Jeju-WH_1309,460.23,15,996.46
Jeju-WH_1310,456.08,15,486.95
Jeju-WH_1311,427.39,19,479.21
Jeju-WH_1312,437.35,15,1143.96
Jeju-WH_1313,429.11,8,105.5
Jeju-WH_1314,439.73,8,1208.95
Jeju-WH_1315,448.45,19,748.56
Jeju-WH_1316,439.18,12,614.37
Jeju-WH_1317,409.95,13,642.33
Jeju-WH_1318,461.98,14,484.34
Jeju-WH_1319,477.72,18,1259.17
Jeju-WH_1320,442.3,19,1259.05
Jeju-WH_1321,437.63,18,834.3
Jeju-WH_1322,431.52,3,144.66
Jeju-WH_1323,469.59,19,1362.25
Jeju-WH_1324,459.1,19,435.02
Jeju-WH_1325,442.63,5,467.29
Jeju-WH_1326,483.26,15,1462.32
Jeju-WH_1327,464.2,7,294.18
Jeju-WH_1328,429.0,6,828.12
Jeju-WH_1329,437.01,4,629.89
Jeju-WH_1330,434.73,13,494.16
Jeju-WH_1331,457.69,5,1394.5
Jeju-WH_1332,454.95,7,701.32
Jeju-WH_1333,430.73,19,127.38
Jeju-WH_1334,434.03,5,482.39
Jeju-WH_1335,412.88,1,679.17
Jeju-WH_1336,430.14,17,1344.72
Jeju-WH_1337,476.75,1,496.23
Jeju-WH_1338,459.96,1,1250.04
Jeju-WH_1339,439.16,15,913.37
Jeju-WH_1340,457.4,8,728.54
Jeju-WH_1341,421.31,5,409.4
Jeju-WH_1342,418.31,9,472.47
Jeju-WH_1343,427.86,3,1468.3
Jeju-WH_1344,421.16,3,772.52
Jeju-WH_1345,420.6,10,1041.31
Jeju-WH_1346,457.49,14,1172.13
Jeju-WH_1347,442.51,3,123.88
Jeju-WH_1348,451.23,18,748.66
Jeju-WH_1349,431.3,16,446.72
Jeju-WH_1350,440.54,10,225.27
Jeju-WH_1351,463.32,8,635.72
Jeju-WH_1352,461.44,2,1203.74
Jeju-WH_1353,472.79,15,529.24
Jeju-WH_1354,429.63,19,779.47
Jeju-WH_1355,452.09,13,468.56
Jeju-WH_1356,505.15,17,921.04
Jeju-WH_1357,520.32,8,1294.94
Jeju-WH_1358,518.43,10,1166.76
Jeju-WH_1359,497.9,16,1105.71
Jeju-WH_1360,488.07,13,1466.53
Jeju-WH_1361,494.34,6,1345.66
Jeju-WH_1362,516.88,7,440.52
Jeju-WH_1363,516.75,14,1436.19
Jeju-WH_1364,492.67,1,549.95
Jeju-WH_1365,504.45,10,939.64
Jeju-WH_1366,502.49,12,681.85
Jeju-WH_1367,474.72,11,342.97
